date,description,debit_account,debit_amount,credit_account,debit_amount
2024/8/1,8월 Samsung,KR10401-Samsung Receivable,557143,KR70003-Samsung Income,557143
2024/8/1,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/1,Come and Back from Myothurin,KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/8/2,Printing (나비 실종 전단지),KR60005-Personal Expenses,900,KR10101-Toss Checking Account,900
2024/8/2,Withdrawal for 헌물,KR10000-Cash,20000,KR10101-Toss Checking Account,20000
2024/8/3,헌물,KR60005-Personal Expenses,5000,KR10000-Cash,5000
2024/8/3,Transfer to KakaoPay,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/8/3,iCloud+,KR60005-Personal Expenses,8900,KR10105-Kakao Checking Account,8900
2024/8/3,Transfer to Toss,KR10101-Toss Checking Account,1100,KR10105-Kakao Checking Account,1100
2024/8/5,Transfer to KakaoPay,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/8/5,GS25,KR60002-Food Expenses,7936,KR10105-Kakao Checking Account,7936
2024/8/5,Transfer to KakaoPay,KR10105-Kakao Checking Account,27936,KR10101-Toss Checking Account,27936
2024/8/5,문서진,KR30201-Friends Debt,30000,KR10105-Kakao Checking Account,30000
2024/8/6,쿠팡 회원비,KR60005-Personal Expenses,4990,KR10101-Toss Checking Account,4990
2024/8/6,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/6,Double A Budget 삼성,KR10101-Toss Checking Account,176000,KR70003-Samsung Income,176000
2024/8/7,Come and Back from Myothurin,KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/8/8,GS25,KR60002-Food Expenses,11061,KR10101-Toss Checking Account,11061
2024/8/8,Transfer to 김민식,KR60002-Food Expenses,14500,KR10101-Toss Checking Account,14500
2024/8/8,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/9,재모식당,KR60002-Food Expenses,5000,KR10000-Cash,5000
2024/8/9,헌물,KR60002-Food Expenses,5000,KR10000-Cash,5000
2024/8/10,헌물,KR60005-Personal Expenses,5000,KR10000-Cash,5000
2024/8/11,교통 (양정빈),KR60004-Transportation Expenses,2900,KR30201-Friends Debt,2900
2024/8/11,GS25,KR60002-Food Expenses,5200,KR10101-Toss Checking Account,5200
2024/8/11,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/11,"투썸 w 황휘, 찬희, 현재, 민식",KR60002-Food Expenses,6000,KR10101-Toss Checking Account,6000
2024/8/11,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/11,삼겹살 with Annie,KR60002-Food Expenses,16700,KR30201-Friends Debt,16700
2024/8/12,교통 (27/7),KR30201-Friends Debt,1400,KR10101-Toss Checking Account,1400
2024/8/12,Printing ,KR60005-Personal Expenses,240,KR10101-Toss Checking Account,240
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Printing ,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/12,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/13,교통 (디딤돌 단체문화활동) + Myothurin,KR60004-Transportation Expenses,3000,KR30201-Friends Debt,3000
2024/8/13,현대차 배당금,KR10104-Shinhan Investment Account,385,KR70006-Other Income,385
2024/8/14,Cashback,KR10101-Toss Checking Account,500,KR70001-Cashback Income,500
2024/8/14,Transfer to Rachel,KR10403-Friends Receivable,100000,KR10101-Toss Checking Account,100000
2024/8/14,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/15,CU,KR60002-Food Expenses,9600,KR10101-Toss Checking Account,9600
2024/8/15,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/17,헌금,KR60005-Personal Expenses,5000,KR10000-Cash,5000
2024/8/18,Hani,KR10101-Toss Checking Account,6000,KR30201-Friends Debt,6000
2024/8/18,문서진,KR10101-Toss Checking Account,20000,KR30201-Friends Debt,20000
2024/8/18,Ivan,KR10102-Hana Checking Account,6000,KR30201-Friends Debt,6000
2024/8/18,Ivan,KR10101-Toss Checking Account,6000,KR10102-Hana Checking Account,6000
2024/8/19,교통 (Mubarack),KR60004-Transportation Expenses,3000,KR30201-Friends Debt,3000
2024/8/19,정장 세탁,KR60005-Personal Expenses,19000,KR10101-Toss Checking Account,19000
2024/8/19,토픽 성적표,KR60005-Personal Expenses,120,KR10101-Toss Checking Account,120
2024/8/19,성적증명서,KR60005-Personal Expenses,500,KR10101-Toss Checking Account,500
2024/8/19,스타벅스,KR60002-Food Expenses,7500,KR10101-Toss Checking Account,7500
2024/8/19,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/20,Mama,KR10101-Toss Checking Account,80989,KR70005-Allowance Income,80989
2024/8/20,Transfer to KakaoPay,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/8/20,Apple Music,KR60005-Personal Expenses,3300,KR10105-Kakao Checking Account,3300
2024/8/20,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/20,삼성전자 배당금,KR10104-Shinhan Investment Account,232,KR70006-Other Income,232
2024/8/21,Transfer to Toss,KR10101-Toss Checking Account,6700,KR10105-Kakao Checking Account,6700
2024/8/21,노브랜드 과자,KR60002-Food Expenses,4780,KR10101-Toss Checking Account,4780
2024/8/21,신촌연합동아리 행사 물품_노브랜드,KR10403-Friends Receivable,31730,KR10101-Toss Checking Account,31730
2024/8/21,신촌연합동아리 행사 물품_다이소,KR10403-Friends Receivable,5000,KR10101-Toss Checking Account,5000
2024/8/21,신촌연합동아리 행사 물품_알파,KR10403-Friends Receivable,22200,KR10101-Toss Checking Account,22200
2024/8/21,Double A Budget 삼성,KR10101-Toss Checking Account,22000,KR70003-Samsung Income,22000
2024/8/21,"카카오 택시 w 재현, 황희, 현재",KR60004-Transportation Expenses,7700,KR10101-Toss Checking Account,7700
2024/8/21,교통 (VIP전도),KR60004-Transportation Expenses,1500,KR30201-Friends Debt,1500
2024/8/21,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/21,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/22,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/22,교통 (Myothurin) ,KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/8/22,교통 (ISN200) ,KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/8/22,교통 (ISN200) ,KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/8/23,문서진,KR30201-Friends Debt,20000,KR10101-Toss Checking Account,20000
2024/8/23,Rachel,KR10101-Toss Checking Account,100000,KR10403-Friends Receivable,100000
2024/8/23,이디야 w 현재,KR60005-Personal Expenses,3900,KR10101-Toss Checking Account,3900
2024/8/23,이디야,KR60005-Personal Expenses,3900,KR10101-Toss Checking Account,3900
2024/8/23,이디야,KR60002-Food Expenses,3900,KR10101-Toss Checking Account,3900
2024/8/23,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/23,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/23,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/23,Withdrawal for 헌물,KR10000-Cash,10000,KR10101-Toss Checking Account,10000
2024/8/23,Transfer to KakaoPay,KR10000-Cash,10000,KR10101-Toss Checking Account,10000
2024/8/24,Transfer to KakaoPay,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/8/24,헌금,KR60005-Personal Expenses,2000,KR10000-Cash,2000
2024/8/24,GS25,KR60002-Food Expenses,5445,KR10105-Kakao Checking Account,5445
2024/8/25,Mama,KR10101-Toss Checking Account,760707,KR70005-Allowance Income,760707
2024/8/25,Rent,KR60001-Home Expenses,410000,KR10101-Toss Checking Account,410000
2024/8/25,Transfer to KakaoPay,KR10105-Kakao Checking Account,70935,KR10101-Toss Checking Account,70935
2024/8/25,9월 건강보혐료,KR60003-Healthcare Expenses,75490,KR10105-Kakao Checking Account,75490
2024/8/25,Withdrawal for 십일조 + 헌금,KR10000-Cash,60000,KR10101-Toss Checking Account,60000
2024/8/25,재모식당,KR60002-Food Expenses,5000,KR10000-Cash,5000
2024/8/25,"종이봉투, 구디백, 케이크 for Double A 삼성",KR60005-Personal Expenses,42200,KR10101-Toss Checking Account,42200
2024/8/25,Prepaid Phone Plan,KR60005-Personal Expenses,20000,KR10501-Phone Plan,20000
2024/8/25,"자라산수, 보리차 for Double A 삼성",KR60005-Personal Expenses,26080,KR10101-Toss Checking Account,26080
2024/8/25,"편지지, 상장용지, 인쇄 for Double A 삼성",KR60005-Personal Expenses,17000,KR10101-Toss Checking Account,17000
2024/8/26,GS25,KR60002-Food Expenses,1200,KR10101-Toss Checking Account,1200
2024/8/26,편의점 오이도역,KR60002-Food Expenses,3000,KR10101-Toss Checking Account,3000
2024/8/26,교통 (Plogging) ,KR60004-Transportation Expenses,2100,KR30201-Friends Debt,2100
2024/8/26,교통 (Plogging) ,KR60004-Transportation Expenses,1450,KR30201-Friends Debt,1450
2024/8/26,교통 (Plogging) ,KR60004-Transportation Expenses,2250,KR30201-Friends Debt,2250
2024/8/27,교통 (중간역량교육) ,KR60004-Transportation Expenses,3100,KR30201-Friends Debt,3100
2024/8/27,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/28,교통 (Myothurin) ,KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/8/28,교통 (홍대 전도) ,KR60004-Transportation Expenses,1200,KR30201-Friends Debt,1200
2024/8/28,"SGBA 대본, PPT printing",KR60005-Personal Expenses,8850,KR10101-Toss Checking Account,8850
2024/8/28,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/28,GS25,KR60002-Food Expenses,14300,KR10101-Toss Checking Account,14300
2024/8/28,Cashback,KR10101-Toss Checking Account,500,KR70001-Cashback Income,500
2024/8/29,Transfer to KakaoPay,KR10105-Kakao Checking Account,40000,KR10101-Toss Checking Account,40000
2024/8/29,택배비 PPMK programme,KR10105-Kakao Checking Account,40000,KR10105-Kakao Checking Account,40000
2024/8/29,택배비 PPMK programme,KR10403-Friends Receivable,40000,KR10105-Kakao Checking Account,40000
2024/8/29,택배비 PPMK programme,KR10105-Kakao Checking Account,5000,KR10403-Friends Receivable,5000
2024/8/29,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/8/29,교통 (Myothurin) ,KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/8/30,"페레로로쉐, 구슬 for Double A 삼성",KR60005-Personal Expenses,33480,KR10101-Toss Checking Account,33480
2024/8/30,Transfer to KakaoPay,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/8/30,Hani,KR30201-Friends Debt,6000,KR10105-Kakao Checking Account,6000
2024/8/30,Ivan,KR30201-Friends Debt,6000,KR10101-Toss Checking Account,6000
2024/8/30,Ivan,KR30201-Friends Debt,6000,KR10101-Toss Checking Account,6000
2024/8/30,Transfer to Toss,KR10101-Toss Checking Account,9000,KR10105-Kakao Checking Account,9000
2024/8/30,재모식당,KR60002-Food Expenses,5000,KR10000-Cash,5000
2024/8/30,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/1,9월 Didimdol,KR10402-Didimdol Receivable,150000,KR70004-Didimdol Income,150000
2024/9/1,9월 Samsung,KR10401-Samsung Receivable,557142,KR70003-Samsung Income,557142
2024/9/1,Prepaid Phone Plan,KR60005-Personal Expenses,20000,KR10501-Phone Plan,20000
2024/9/1,재모식당,KR60002-Food Expenses,5000,KR10000-Cash,5000
2024/9/1,PPMK,KR10102-Hana Checking Account,35000,KR10403-Friends Receivable,35000
2024/9/1,8월 Interest,KR10101-Toss Checking Account,83,KR70002-Interest Income,83
2024/9/1,Transfer to Toss,KR10101-Toss Checking Account,35000,KR10102-Hana Checking Account,35000
2024/9/1,삼겹살 with Annie,KR30201-Friends Debt,16700,KR10101-Toss Checking Account,16700
2024/9/1,교통 (PALS Hiking) ,KR60004-Transportation Expenses,3000,KR30201-Friends Debt,3000
2024/9/2,Deposit,KR10101-Toss Checking Account,40000,KR10000-Cash,40000
2024/9/2,GS25,KR60002-Food Expenses,7490,KR10101-Toss Checking Account,7490
2024/9/2,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/2,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/2,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/3,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/3,Transfer to KakaoPay,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/9/3,iCloud+,KR60005-Personal Expenses,8900,KR10105-Kakao Checking Account,8900
2024/9/3,PPMK Allowance,KR10105-Kakao Checking Account,10000,KR70006-Other Income,10000
2024/9/3,Transfer to Toss,KR10101-Toss Checking Account,11100,KR10105-Kakao Checking Account,11100
2024/9/4,君熙在学证明书,KR60005-Personal Expenses,500,KR10101-Toss Checking Account,500
2024/9/4,振华在学证明书,KR60005-Personal Expenses,500,KR10101-Toss Checking Account,500
2024/9/4,振华在学证明书,KR60005-Personal Expenses,500,KR10101-Toss Checking Account,500
2024/9/4,问涛在学证明书,KR60005-Personal Expenses,500,KR10101-Toss Checking Account,500
2024/9/4,问涛在学证明书,KR60005-Personal Expenses,500,KR10101-Toss Checking Account,500
2024/9/5,신촌연합동아리 还钱,KR10102-Hana Checking Account,58930,KR10403-Friends Receivable,58930
2024/9/5,Transfer to Toss,KR10101-Toss Checking Account,58930,KR10403-Friends Receivable,58930
2024/9/5,Transfer to Toss,KR10101-Toss Checking Account,58930,KR10102-Hana Checking Account,58930
2024/9/5,8월 교통비,KR30201-Friends Debt,38700,KR10101-Toss Checking Account,38700
2024/9/5,교통 (Myothurin) ,KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/9/5,GS25,KR60002-Food Expenses,8000,KR10101-Toss Checking Account,8000
2024/9/5,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/6,쿠팡 회원비,KR60005-Personal Expenses,7890,KR10101-Toss Checking Account,7890
2024/9/6,Return Aakansha’s Money to Lynne,KR60005-Personal Expenses,18000,KR10101-Toss Checking Account,18000
2024/9/6,Taxi for 삼성,KR60005-Personal Expenses,11800,KR10101-Toss Checking Account,11800
2024/9/6,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/6,Cashback,KR10101-Toss Checking Account,500,KR70001-Cashback Income,500
2024/9/6,교통 (学勤) ,KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/9/6,교통 (서울노인복지센터) ,KR60004-Transportation Expenses,1400,KR30201-Friends Debt,1400
2024/9/6,교통 (Leadership Academy) ,KR60004-Transportation Expenses,1400,KR30201-Friends Debt,1400
2024/9/6,교통 (Leadership Academy) ,KR60004-Transportation Expenses,1400,KR30201-Friends Debt,1400
2024/9/6,"라면 w Tisya, Aakansha and Zaim",KR60002-Food Expenses,7500,KR30201-Friends Debt,7500
2024/9/7,"교통 (광장시장, 동대문) ",KR60004-Transportation Expenses,4400,KR30201-Friends Debt,4400
2024/9/7,"콩국수, 망원시장 w Alua, Shun Lae",KR60002-Food Expenses,8000,KR10000-Cash,8000
2024/9/7,"호떡, 망원시장 w Alua, Shun Lae",KR60002-Food Expenses,2500,KR10000-Cash,2500
2024/9/7,Alua,KR10000-Cash,500,KR10403-Friends Receivable,500
2024/9/7,"빈대떡, 망원시장 w Alua, Shun Lae",KR60002-Food Expenses,3333,KR10101-Toss Checking Account,3333
2024/9/7,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/8,Mama,KR10101-Toss Checking Account,74329,KR70005-Allowance Income,74329
2024/9/8,Return Extra Money to Lynne,KR60005-Personal Expenses,33440,KR10101-Toss Checking Account,33440
2024/9/8,문서진,KR10105-Kakao Checking Account,20000,KR30201-Friends Debt,20000
2024/9/8,Transfer to Toss,KR10101-Toss Checking Account,20000,KR10105-Kakao Checking Account,20000
2024/9/8,Shun Lae,KR30201-Friends Debt,2333,KR10101-Toss Checking Account,2333
2024/9/8,Transfer to KakaoPay,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/9/8,Tisya,KR30201-Friends Debt,7500,KR10105-Kakao Checking Account,7500
2024/9/8,Transfer to Toss,KR10101-Toss Checking Account,2500,KR10105-Kakao Checking Account,2500
2024/9/8,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/8,교통 (振华和君熙家) ,KR60004-Transportation Expenses,2900,KR30201-Friends Debt,2900
2024/9/8,Refund from Lyne,KR10101-Toss Checking Account,3500,KR60005-Personal Expenses,3500
2024/9/9,Jing,KR10102-Hana Checking Account,3333,KR10403-Friends Receivable,3333
2024/9/9,Waralee,KR10102-Hana Checking Account,3333,KR10403-Friends Receivable,3333
2024/9/9,Waralee,KR10102-Hana Checking Account,3333,KR10403-Friends Receivable,3333
2024/9/9,Transfer to Toss,KR10101-Toss Checking Account,6666,KR10102-Hana Checking Account,6666
2024/9/9,Haircut,KR60005-Personal Expenses,20000,KR10101-Toss Checking Account,20000
2024/9/9,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/9,교통 (Malatang w Tisya) ,KR60004-Transportation Expenses,3300,KR30201-Friends Debt,3300
2024/9/10,Tisya,KR10105-Kakao Checking Account,14265,KR10403-Friends Receivable,14265
2024/9/10,삼양식품 배당금,KR10104-Shinhan Investment Account,58,KR70006-Other Income,58
2024/9/10,Transfer to Toss,KR10101-Toss Checking Account,14265,KR10105-Kakao Checking Account,14265
2024/9/10,Tisya,KR10105-Kakao Checking Account,50000,KR30201-Friends Debt,50000
2024/9/10,Transfer to Toss,KR10105-Kakao Checking Account,50000,KR10105-Kakao Checking Account,50000
2024/9/10,Transfer to Toss,KR10101-Toss Checking Account,50000,KR10105-Kakao Checking Account,50000
2024/9/10,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/10,星巴克跟振华,KR60005-Personal Expenses,6600,KR10101-Toss Checking Account,6600
2024/9/10,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/9/11,Printing Daily Planner,KR60005-Personal Expenses,500,KR10101-Toss Checking Account,500
