date,description,debit_account,debit_amount,credit_account,debit_amount
2024/12/16,Transfer to Kakao,KR10105-Kakao Checking Account,15000,KR10101-Toss Checking Account,15000
2024/12/16,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/16,Transfer to Toss,KR10101-Toss Checking Account,37000,KR10102-Hana Checking Account,37000
2024/12/16,봉쥬르 마카롱,KR60002-Food Expenses,37000,KR10101-Toss Checking Account,37000
2024/12/17,Transfer to Toss,KR10101-Toss Checking Account,10000,KR10102-Hana Checking Account,10000
2024/12/17,Paris Baguette,KR60002-Food Expenses,6800,KR10101-Toss Checking Account,6800
2024/12/17,Printing 열역학 cheatsheet,KR60005-Personal Expenses,300,KR10101-Toss Checking Account,300
2024/12/17,7Eleven,KR60002-Food Expenses,5600,KR10101-Toss Checking Account,5600
2024/12/17,최민희 네일 ,KR60005-Personal Expenses,20000,KR10102-Hana Checking Account,20000
2024/12/18,Transfer to Toss,KR10101-Toss Checking Account,27000,KR10102-Hana Checking Account,27000
2024/12/18,문서진,KR10105-Kakao Checking Account,50000,KR30201-Friends Debt,50000
2024/12/18,Transfer to Toss,KR10101-Toss Checking Account,50000,KR10105-Kakao Checking Account,50000
2024/12/18,Transfer to Toss,KR10101-Toss Checking Account,13601,KR10102-Hana Checking Account,13601
2024/12/18,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/18,7Eleven,KR60002-Food Expenses,9900,KR10101-Toss Checking Account,9900
2024/12/18,교통(dinner w Tisya),KR60004-Transportation Expenses,3700,KR30201-Friends Debt,3700
2024/12/19,Ivan,KR10102-Hana Checking Account,50000,KR30201-Friends Debt,50000
2024/12/19,Transfer to Toss,KR10101-Toss Checking Account,5000,KR10102-Hana Checking Account,5000
2024/12/19,최민희 네일 ,KR60005-Personal Expenses,5000,KR10101-Toss Checking Account,5000
2024/12/19,GS25,KR60002-Food Expenses,5197,KR10105-Kakao Checking Account,5197
2024/12/19,Transfer to Kakao,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/12/19,Mama,KR10101-Toss Checking Account,253058,KR70005-Allowance Income,253058
2024/12/19,교통(묘투린),KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/12/20,Printing 화공수학 cheatsheet,KR60005-Personal Expenses,180,KR10101-Toss Checking Account,180
2024/12/20,GS25,KR60002-Food Expenses,4000,KR10101-Toss Checking Account,4000
2024/12/20,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/20,Apple Music,KR60005-Personal Expenses,3300,KR10105-Kakao Checking Account,3300
2024/12/20,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/20,"롯데리아 w Hani, Waralee",KR60002-Food Expenses,5500,KR10101-Toss Checking Account,5500
2024/12/20,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/20,교통(삼성송년모임),KR60004-Transportation Expenses,4500,KR30201-Friends Debt,4500
2024/12/21,예금이자,KR10102-Hana Checking Account,47,KR70002-Interest Income,47
2024/12/21,GS25,KR60002-Food Expenses,12400,KR10101-Toss Checking Account,12400
2024/12/21,Cashback,KR10101-Toss Checking Account,500,KR70001-Cashback Income,500
2024/12/21,Withdraw,KR10000-Cash,30000,KR10101-Toss Checking Account,30000
2024/12/21,십일조,KR60005-Personal Expenses,30000,KR10000-Cash,30000
2024/12/21,Transfer to Kakao,KR10105-Kakao Checking Account,22497,KR10101-Toss Checking Account,22497
2024/12/21,Zaim’s Birthday Gift,KR60005-Personal Expenses,24000,KR10105-Kakao Checking Account,24000
2024/12/21,봉쥬르 마카롱,KR60002-Food Expenses,44500,KR10101-Toss Checking Account,44500
2024/12/21,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/22,춘리마라탕 w Alua,KR60005-Personal Expenses,7790,KR10101-Toss Checking Account,7790
2024/12/22,춘리마라탕 w Alua,KR60002-Food Expenses,12160,KR10101-Toss Checking Account,12160
2024/12/22,Transfer to Toss,KR10101-Toss Checking Account,45047,KR10102-Hana Checking Account,45047
2024/12/22,Withdraw,KR10000-Cash,10000,KR10101-Toss Checking Account,10000
2024/12/22,재모식당,KR60002-Food Expenses,10000,KR10000-Cash,10000
2024/12/22,준,KR10403-Friends Receivable,100000,KR10101-Toss Checking Account,100000
2024/12/22,앨리스,KR60002-Food Expenses,5700,KR10101-Toss Checking Account,5700
2024/12/22,Transfer to Kakao,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/12/22,麻辣烫（Jing）,KR60002-Food Expenses,5350,KR30201-Friends Debt,5350
2024/12/22,麻辣烫（Jing）,KR30201-Friends Debt,5350,KR10105-Kakao Checking Account,5350
2024/12/22,다이소,KR60005-Personal Expenses,2000,KR10101-Toss Checking Account,2000
2024/12/22,Oo Wei Tian,KR10102-Hana Checking Account,50000,KR30201-Friends Debt,50000
2024/12/22,교통(Jing),KR60004-Transportation Expenses,1200,KR30201-Friends Debt,1200
2024/12/23,매가박스 Myothurin,KR60005-Personal Expenses,30000,KR10101-Toss Checking Account,30000
2024/12/23,Transfer to Toss,KR10101-Toss Checking Account,50000,KR10102-Hana Checking Account,50000
2024/12/23,치과 스케일링,KR60003-Healthcare Expenses,22000,KR10101-Toss Checking Account,22000
2024/12/23,구름빵제과점,KR60002-Food Expenses,12850,KR10101-Toss Checking Account,12850
2024/12/23,매가박스 Myothurin,KR60005-Personal Expenses,16900,KR10101-Toss Checking Account,16900
2024/12/23,Cashback,KR10101-Toss Checking Account,500,KR70001-Cashback Income,500
2024/12/23,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/23,교통(영화 w 묘투린),KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/12/24,Study Group,KR10101-Toss Checking Account,50000,KR70006-Other Income,50000
2024/12/24,팔공티,KR60002-Food Expenses,1800,KR10101-Toss Checking Account,1800
2024/12/24,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/24,Pizza Mall,KR60002-Food Expenses,12900,KR30201-Friends Debt,12900
2024/12/24,Transfer to Kakao,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2024/12/24,Pizza Mall: Tisya,KR30201-Friends Debt,12900,KR10105-Kakao Checking Account,12900
2024/12/24,교통(삼성 MT),KR60004-Transportation Expenses,1500,KR30201-Friends Debt,1500
2024/12/25,Gorde Cafe,KR60002-Food Expenses,7800,KR10101-Toss Checking Account,7800
2024/12/25,Gorde Cafe,KR60002-Food Expenses,100,KR10101-Toss Checking Account,100
2024/12/25,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/25,GS25,KR60002-Food Expenses,3600,KR10101-Toss Checking Account,3600
2024/12/25,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/25,Mama,KR10101-Toss Checking Account,655898,KR70005-Allowance Income,655898
2024/12/25,Rent,KR60001-Home Expenses,410000,KR10101-Toss Checking Account,410000
2024/12/25,준,KR10403-Friends Receivable,100000,KR10101-Toss Checking Account,100000
2024/12/25,Ivan,KR30201-Friends Debt,50000,KR10101-Toss Checking Account,50000
2024/12/26,Didimdol Scholarship,KR10101-Toss Checking Account,1400000,KR10402-Didimdol Receivable,1400000
2024/12/26,1월 건강보험료,KR60003-Healthcare Expenses,76390,KR10101-Toss Checking Account,76390
2024/12/26,Oo Wei Tian,KR30201-Friends Debt,50000,KR10101-Toss Checking Account,50000
2024/12/26,Transfer to Kakao,KR10105-Kakao Checking Account,48250,KR10101-Toss Checking Account,48250
2024/12/26,문서진,KR30201-Friends Debt,50000,KR10105-Kakao Checking Account,50000
2024/12/26,교통(묘투린),KR60004-Transportation Expenses,2800,KR30201-Friends Debt,2800
2024/12/27,Poke 하니,KR60005-Personal Expenses,12800,KR10101-Toss Checking Account,12800
2024/12/27,Poke 태양,KR60005-Personal Expenses,13800,KR10101-Toss Checking Account,13800
2024/12/27,Meeting 3,KR60005-Personal Expenses,16500,KR10101-Toss Checking Account,16500
2024/12/27,Meeting 3,KR60005-Personal Expenses,5500,KR10101-Toss Checking Account,5500
2024/12/27,컵밥,KR60005-Personal Expenses,16000,KR10101-Toss Checking Account,16000
2024/12/27,닭강정,KR60005-Personal Expenses,4000,KR10101-Toss Checking Account,4000
2024/12/27,팔공차,KR60005-Personal Expenses,9600,KR10101-Toss Checking Account,9600
2024/12/27,안암역 - 이대역 - 안암역,KR60005-Personal Expenses,2800,KR10101-Toss Checking Account,2800
2024/12/27,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2024/12/27,장진규 Birthday Gift,KR60005-Personal Expenses,18500,KR10101-Toss Checking Account,18500
2024/12/27,Poke 징,KR60005-Personal Expenses,12800,KR10101-Toss Checking Account,12800
2024/12/27,미진축산 w 문서진,KR60002-Food Expenses,21900,KR10101-Toss Checking Account,21900
2024/12/27,교통(SEA Studies),KR60004-Transportation Expenses,1200,KR30201-Friends Debt,1200
2025/1/1,1월 Samsung,KR10401-Samsung Receivable,950000,KR70003-Samsung Income,950000
2025/1/1,1월 Prepaid Phone Plan,KR60005-Personal Expenses,17500,KR10501-Phone Plan,17500
2025/1/1,12월 Interest,KR10101-Toss Checking Account,171,KR70002-Interest Income,171
2025/1/1,노래방 w 문서진,KR60005-Personal Expenses,6000,KR10101-Toss Checking Account,6000
2025/1/1,노래방 w 문서진,KR60005-Personal Expenses,6000,KR10101-Toss Checking Account,6000
2025/1/1,노래방 w 문서진,KR60005-Personal Expenses,6000,KR10101-Toss Checking Account,6000
2025/1/1,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2025/1/1,Dunkin Donuts,KR60002-Food Expenses,7000,KR10101-Toss Checking Account,7000
2025/1/1,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2025/1/1,12월 교통비,KR30201-Friends Debt,47000,KR10101-Toss Checking Account,47000
2025/1/1,교통(Tisya),KR60004-Transportation Expenses,3100,KR30201-Friends Debt,3100
2025/1/2,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2025/1/2,구름빵제과점,KR60002-Food Expenses,14400,KR10101-Toss Checking Account,14400
2025/1/3,양정빈 생일 선물,KR60005-Personal Expenses,59000,KR10101-Toss Checking Account,59000
2025/1/3,Transfer to Kakao,KR10105-Kakao Checking Account,10000,KR10101-Toss Checking Account,10000
2025/1/3,iCloud+,KR60005-Personal Expenses,8900,KR10105-Kakao Checking Account,8900
2025/1/3,Transfer to Kakao,KR10105-Kakao Checking Account,37000,KR10101-Toss Checking Account,37000
2025/1/3,Quizlet,KR10105-Kakao Checking Account,37000,KR10105-Kakao Checking Account,37000
2025/1/3,Quizlet,KR60005-Personal Expenses,37000,KR10105-Kakao Checking Account,37000
2025/1/3,Savings January,KR10201-Savings January,10000,KR10101-Toss Checking Account,10000
2025/1/3,Savings February,KR10201-Savings January,10000,KR10101-Toss Checking Account,10000
2025/1/3,Savings February,KR10202-Savings February,10000,KR10101-Toss Checking Account,10000
2025/1/3,Transfer to Shinhan,KR10202-Savings February,10000,KR10101-Toss Checking Account,10000
2025/1/3,Transfer to Shinhan,KR10103-Shinhan Checking Account,10000,KR10101-Toss Checking Account,10000
2025/1/3,계좌확인,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/1/3,Transfer to Toss,KR10101-Toss Checking Account,10000,KR10202-Savings February,10000
2025/1/3,Transfer to Shinhan,KR10101-Toss Checking Account,10000,KR10101-Toss Checking Account,10000
2025/1/3,Transfer to Shinhan,KR10103-Shinhan Checking Account,10000,KR10101-Toss Checking Account,10000
2025/1/3,Savings March,KR10103-Shinhan Checking Account,10000,KR10103-Shinhan Checking Account,10000
2025/1/3,Savings March,KR10203-Savings March,10000,KR10103-Shinhan Checking Account,10000
2025/1/3,Transfer to Shinhan (buying Funds),KR10103-Shinhan Checking Account,100000,KR10101-Toss Checking Account,100000
2025/1/3,Transfer to Shinhan (buying Gold),KR10103-Shinhan Checking Account,20000,KR10101-Toss Checking Account,20000
2025/1/3,"Buy 신한 골드 0.15@₩	126,423.49",KR20003-Gold,18963,KR10103-Shinhan Checking Account,18963
2025/1/3,교통(문서진),KR60004-Transportation Expenses,1500,KR30201-Friends Debt,1500
2025/1/4,Jan 3) Quizlet (cancelled),KR10105-Kakao Checking Account,37000,KR60005-Personal Expenses,37000
2025/1/4,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2025/1/4,GS25,KR60002-Food Expenses,4900,KR10101-Toss Checking Account,4900
2025/1/4,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2025/1/4,반찬,KR60002-Food Expenses,5000,KR10101-Toss Checking Account,5000
2025/1/4,Debt correction,KR30201-Friends Debt,12809,KR60005-Personal Expenses,12809
2025/1/4,채크카드 복권 당첨,KR10101-Toss Checking Account,4,KR70006-Other Income,4
2025/1/4,채크카드 복권 당첨,KR10101-Toss Checking Account,4,KR70006-Other Income,4
2025/1/4,채크카드 복권 당첨,KR10101-Toss Checking Account,4,KR70006-Other Income,4
2025/1/4,모임통장 개설 ,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/1/4,"Tisya (paid for 고기집, debt unrecorded)",KR10105-Kakao Checking Account,25500,KR70006-Other Income,25500
2025/1/6,쿠팡 회원비,KR60005-Personal Expenses,7890,KR10101-Toss Checking Account,7890
2025/1/6,US S&P 500 Index Fund,KR10404-Pending Investments,100000,KR10103-Shinhan Checking Account,100000
2025/1/6,중도해지 (Subscribed earlier than required),KR10101-Toss Checking Account,10000,KR10203-Savings March,10000
2025/1/6,Money from Tisya for 고기,KR10213-Toss Emergency Fund Account,25521,KR10101-Toss Checking Account,25521
2025/1/6,Money from Interest and Cashbacks,KR10213-Toss Emergency Fund Account,671,KR10101-Toss Checking Account,671
2025/1/7,Interest,KR10213-Toss Emergency Fund Account,1,KR70006-Other Income,1
2025/1/7,편드예탁금 이자,KR10103-Shinhan Checking Account,7,KR70006-Other Income,7
2025/1/7,편드예탁금 이자,KR10103-Shinhan Checking Account,7,KR10101-Toss Checking Account,7
2025/1/7,편드예탁금 이자,KR10213-Toss Emergency Fund Account,7,KR10101-Toss Checking Account,7
2025/1/7,PC방,KR60005-Personal Expenses,5000,KR10101-Toss Checking Account,5000
2025/1/7,방어 w 문서진,KR10105-Kakao Checking Account,25000,KR10403-Friends Receivable,25000
2025/1/7,채크카드 복권 당첨,KR10101-Toss Checking Account,3,KR70006-Other Income,3
2025/1/8,채크카드 복권 당첨,KR10213-Toss Emergency Fund Account,3,KR10101-Toss Checking Account,3
2025/1/8,NAVER 계좌확인,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/1/8,NAVER 계좌확인,KR10213-Toss Emergency Fund Account,1,KR10101-Toss Checking Account,1
2025/1/8,이자,KR10213-Toss Emergency Fund Account,1,KR70006-Other Income,1
2025/1/8,Buy 신한미국S&P500인덱스 70542@₩	1.42,KR20001-Funds,100000,KR10404-Pending Investments,100000
2025/1/8,편드예탁금 이자,KR10103-Shinhan Checking Account,7,KR70006-Other Income,7
2025/1/8,편드예탁금 이자,KR10103-Shinhan Checking Account,7,KR10101-Toss Checking Account,7
2025/1/8,편드예탁금 이자,KR10213-Toss Emergency Fund Account,7,KR10101-Toss Checking Account,7
2025/1/8,Transfer to Toss,KR10213-Toss Emergency Fund Account,7,KR10103-Shinhan Checking Account,7
2025/1/8,Transfer to Toss,KR10101-Toss Checking Account,7,KR10103-Shinhan Checking Account,7
2025/1/9,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2025/1/9,Withdraw,KR10000-Cash,10000,KR10101-Toss Checking Account,10000
2025/1/9,재모식당,KR60002-Food Expenses,5000,KR10000-Cash,5000
2025/1/9,이자,KR10213-Toss Emergency Fund Account,1,KR70006-Other Income,1
2025/1/9,토스 계좌확인,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/1/10,토스 계좌확인,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/1/10,토스 계좌확인,KR10213-Toss Emergency Fund Account,1,KR10101-Toss Checking Account,1
2025/1/10,이자,KR10213-Toss Emergency Fund Account,1,KR70006-Other Income,1
2025/1/10,GS25,KR60002-Food Expenses,15560,KR10101-Toss Checking Account,15560
2025/1/10,Cashback,KR10101-Toss Checking Account,500,KR70001-Cashback Income,500
2025/1/10,Cashback,KR10213-Toss Emergency Fund Account,500,KR10101-Toss Checking Account,500
2025/1/10,Cashback,KR10213-Toss Emergency Fund Account,100,KR10101-Toss Checking Account,100
